Index       TIME             V(Q7_3)          V(QB7_3)          V(VX7_3)           V(WL7)            V(WWLA)           V(WWLB)           V(SEL0)           V(SEL1)           V(BL3)           V(SA_IN1)          V(SAE)           V(SA_Q1)          V(SA_QB1)          V(Q7_3)           V(BL3)           V(SA_Q1)     
786      7.86000000e-09    3.45738871e-01    1.45886189e-01    2.47302738e-02    6.00004703e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73158142e-01    5.73252006e-01    0.00000000e+00    5.73265392e-01    4.99998743e-01    3.45738871e-01    5.73158142e-01    5.73265392e-01
787      7.87000000e-09    3.45839190e-01    1.44201535e-01    2.46569064e-02    6.00004665e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73146247e-01    5.73239845e-01    0.00000000e+00    5.73253200e-01    4.99998751e-01    3.45839190e-01    5.73146247e-01    5.73253200e-01
788      7.88000000e-09    3.45939510e-01    1.42516882e-01    2.45835389e-02    6.00004627e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73134352e-01    5.73227685e-01    0.00000000e+00    5.73241009e-01    4.99998759e-01    3.45939510e-01    5.73134352e-01    5.73241009e-01
789      7.89000000e-09    3.46039829e-01    1.40832229e-01    2.45101715e-02    6.00004589e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73122457e-01    5.73215525e-01    0.00000000e+00    5.73228817e-01    4.99998768e-01    3.46039829e-01    5.73122457e-01    5.73228817e-01
790      7.90000000e-09    3.46140149e-01    1.39147575e-01    2.44368040e-02    6.00004551e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73110561e-01    5.73203364e-01    0.00000000e+00    5.73216625e-01    4.99998776e-01    3.46140149e-01    5.73110561e-01    5.73216625e-01
791      7.91000000e-09    3.46240468e-01    1.37462922e-01    2.43634365e-02    6.00004514e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73098666e-01    5.73191204e-01    0.00000000e+00    5.73204434e-01    4.99998784e-01    3.46240468e-01    5.73098666e-01    5.73204434e-01
792      7.92000000e-09    3.46340788e-01    1.35778269e-01    2.42900691e-02    6.00004476e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73086771e-01    5.73179044e-01    0.00000000e+00    5.73192242e-01    4.99998793e-01    3.46340788e-01    5.73086771e-01    5.73192242e-01
793      7.93000000e-09    3.46441107e-01    1.34093615e-01    2.42167016e-02    6.00004438e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73074876e-01    5.73166884e-01    0.00000000e+00    5.73180050e-01    4.99998801e-01    3.46441107e-01    5.73074876e-01    5.73180050e-01
794      7.94000000e-09    3.46541426e-01    1.32408962e-01    2.41433341e-02    6.00004400e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73062981e-01    5.73154723e-01    0.00000000e+00    5.73167859e-01    4.99998809e-01    3.46541426e-01    5.73062981e-01    5.73167859e-01
795      7.95000000e-09    3.46641746e-01    1.30724309e-01    2.40699667e-02    6.00004363e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73051086e-01    5.73142563e-01    0.00000000e+00    5.73155667e-01    4.99998817e-01    3.46641746e-01    5.73051086e-01    5.73155667e-01
796      7.96000000e-09    3.46742065e-01    1.29039655e-01    2.39965992e-02    6.00004325e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73039190e-01    5.73130403e-01    0.00000000e+00    5.73143475e-01    4.99998826e-01    3.46742065e-01    5.73039190e-01    5.73143475e-01
797      7.97000000e-09    3.46842385e-01    1.27355002e-01    2.39232317e-02    6.00004287e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73027295e-01    5.73118243e-01    0.00000000e+00    5.73131284e-01    4.99998834e-01    3.46842385e-01    5.73027295e-01    5.73131284e-01
798      7.98000000e-09    3.46942704e-01    1.25670348e-01    2.38498643e-02    6.00004249e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73015400e-01    5.73106082e-01    0.00000000e+00    5.73119092e-01    4.99998842e-01    3.46942704e-01    5.73015400e-01    5.73119092e-01
799      7.99000000e-09    3.47043024e-01    1.23985695e-01    2.37764968e-02    6.00004212e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.73003505e-01    5.73093922e-01    0.00000000e+00    5.73106900e-01    4.99998851e-01    3.47043024e-01    5.73003505e-01    5.73106900e-01
800      8.00000000e-09    3.47143343e-01    1.22301042e-01    2.37031293e-02    6.00004174e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72991610e-01    5.73081762e-01    0.00000000e+00    5.73094709e-01    4.99998859e-01    3.47143343e-01    5.72991610e-01    5.73094709e-01
801      8.01000000e-09    3.47243663e-01    1.20616388e-01    2.36297619e-02    6.00004136e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72979714e-01    5.73069601e-01    0.00000000e+00    5.73082517e-01    4.99998867e-01    3.47243663e-01    5.72979714e-01    5.73082517e-01
802      8.02000000e-09    3.47343982e-01    1.18931735e-01    2.35563944e-02    6.00004098e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72967819e-01    5.73057441e-01    0.00000000e+00    5.73070326e-01    4.99998876e-01    3.47343982e-01    5.72967819e-01    5.73070326e-01
803      8.03000000e-09    3.47444302e-01    1.17247082e-01    2.34830269e-02    6.00004061e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72955924e-01    5.73045281e-01    0.00000000e+00    5.73058134e-01    4.99998884e-01    3.47444302e-01    5.72955924e-01    5.73058134e-01
804      8.04000000e-09    3.47544621e-01    1.15562428e-01    2.34096595e-02    6.00004023e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72944029e-01    5.73033121e-01    0.00000000e+00    5.73045942e-01    4.99998892e-01    3.47544621e-01    5.72944029e-01    5.73045942e-01
805      8.05000000e-09    3.47644941e-01    1.13877775e-01    2.33362920e-02    6.00003985e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72932134e-01    5.73020960e-01    0.00000000e+00    5.73033751e-01    4.99998900e-01    3.47644941e-01    5.72932134e-01    5.73033751e-01
806      8.06000000e-09    3.47745260e-01    1.12193122e-01    2.32629246e-02    6.00003947e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72920239e-01    5.73008800e-01    0.00000000e+00    5.73021559e-01    4.99998909e-01    3.47745260e-01    5.72920239e-01    5.73021559e-01
807      8.07000000e-09    3.47845580e-01    1.10508468e-01    2.31895571e-02    6.00003910e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72908343e-01    5.72996640e-01    0.00000000e+00    5.73009367e-01    4.99998917e-01    3.47845580e-01    5.72908343e-01    5.73009367e-01
808      8.08000000e-09    3.47945899e-01    1.08823815e-01    2.31161896e-02    6.00003872e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72896448e-01    5.72984479e-01    0.00000000e+00    5.72997176e-01    4.99998925e-01    3.47945899e-01    5.72896448e-01    5.72997176e-01
809      8.09000000e-09    3.48046219e-01    1.07139161e-01    2.30428222e-02    6.00003834e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72884553e-01    5.72972319e-01    0.00000000e+00    5.72984984e-01    4.99998934e-01    3.48046219e-01    5.72884553e-01    5.72984984e-01
810      8.10000000e-09    3.48146538e-01    1.05454508e-01    2.29694547e-02    6.00003796e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72872658e-01    5.72960159e-01    0.00000000e+00    5.72972792e-01    4.99998942e-01    3.48146538e-01    5.72872658e-01    5.72972792e-01
811      8.11000000e-09    3.48246858e-01    1.03769855e-01    2.28960872e-02    6.00003758e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72860763e-01    5.72947999e-01    0.00000000e+00    5.72960601e-01    4.99998950e-01    3.48246858e-01    5.72860763e-01    5.72960601e-01
812      8.12000000e-09    3.48347177e-01    1.02085201e-01    2.28227198e-02    6.00003721e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72848867e-01    5.72935838e-01    0.00000000e+00    5.72948409e-01    4.99998959e-01    3.48347177e-01    5.72848867e-01    5.72948409e-01
813      8.13000000e-09    3.48447497e-01    1.00400548e-01    2.27493523e-02    6.00003683e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72836972e-01    5.72923678e-01    0.00000000e+00    5.72936217e-01    4.99998967e-01    3.48447497e-01    5.72836972e-01    5.72936217e-01
814      8.14000000e-09    3.48547816e-01    9.87158946e-02    2.26759848e-02    6.00003645e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72825077e-01    5.72911518e-01    0.00000000e+00    5.72924026e-01    4.99998975e-01    3.48547816e-01    5.72825077e-01    5.72924026e-01
815      8.15000000e-09    3.48648136e-01    9.70312413e-02    2.26026174e-02    6.00003607e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72813182e-01    5.72899358e-01    0.00000000e+00    5.72911834e-01    4.99998984e-01    3.48648136e-01    5.72813182e-01    5.72911834e-01
816      8.16000000e-09    3.48748455e-01    9.53465879e-02    2.25292499e-02    6.00003570e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72801287e-01    5.72887197e-01    0.00000000e+00    5.72899642e-01    4.99998992e-01    3.48748455e-01    5.72801287e-01    5.72899642e-01
817      8.17000000e-09    3.48848774e-01    9.36619345e-02    2.24558824e-02    6.00003532e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72789392e-01    5.72875037e-01    0.00000000e+00    5.72887451e-01    4.99999000e-01    3.48848774e-01    5.72789392e-01    5.72887451e-01
818      8.18000000e-09    3.48949094e-01    9.19772812e-02    2.23825150e-02    6.00003494e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72777496e-01    5.72862877e-01    0.00000000e+00    5.72875259e-01    4.99999008e-01    3.48949094e-01    5.72777496e-01    5.72875259e-01
819      8.19000000e-09    3.49049413e-01    9.02926278e-02    2.23091475e-02    6.00003456e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72765601e-01    5.72850716e-01    0.00000000e+00    5.72863067e-01    4.99999017e-01    3.49049413e-01    5.72765601e-01    5.72863067e-01
820      8.20000000e-09    3.49149733e-01    8.86079744e-02    2.22357800e-02    6.00003419e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72753706e-01    5.72838556e-01    0.00000000e+00    5.72850876e-01    4.99999025e-01    3.49149733e-01    5.72753706e-01    5.72850876e-01
821      8.21000000e-09    3.49250052e-01    8.69233211e-02    2.21624126e-02    6.00003381e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72741811e-01    5.72826396e-01    0.00000000e+00    5.72838684e-01    4.99999033e-01    3.49250052e-01    5.72741811e-01    5.72838684e-01
822      8.22000000e-09    3.49350372e-01    8.52386677e-02    2.20890451e-02    6.00003343e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72729916e-01    5.72814236e-01    0.00000000e+00    5.72826492e-01    4.99999042e-01    3.49350372e-01    5.72729916e-01    5.72826492e-01
823      8.23000000e-09    3.49444969e-01    8.37988410e-02    2.19465746e-02    6.00003325e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72718956e-01    5.72803044e-01    0.00000000e+00    5.72815273e-01    4.99999049e-01    3.49444969e-01    5.72718956e-01    5.72815273e-01
824      8.24000000e-09    3.49534708e-01    8.25668607e-02    2.17454387e-02    6.00003324e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72708790e-01    5.72792675e-01    0.00000000e+00    5.72804880e-01    4.99999055e-01    3.49534708e-01    5.72708790e-01    5.72804880e-01
825      8.25000000e-09    3.49624448e-01    8.13348805e-02    2.15443029e-02    6.00003323e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72698624e-01    5.72782305e-01    0.00000000e+00    5.72794487e-01    4.99999062e-01    3.49624448e-01    5.72698624e-01    5.72794487e-01
826      8.26000000e-09    3.49714187e-01    8.01029002e-02    2.13431670e-02    6.00003322e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72688458e-01    5.72771936e-01    0.00000000e+00    5.72784093e-01    4.99999068e-01    3.49714187e-01    5.72688458e-01    5.72784093e-01
827      8.27000000e-09    3.49803927e-01    7.88709200e-02    2.11420312e-02    6.00003321e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72678292e-01    5.72761567e-01    0.00000000e+00    5.72773700e-01    4.99999074e-01    3.49803927e-01    5.72678292e-01    5.72773700e-01
828      8.28000000e-09    3.49893666e-01    7.76389398e-02    2.09408953e-02    6.00003320e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72668126e-01    5.72751197e-01    0.00000000e+00    5.72763307e-01    4.99999081e-01    3.49893666e-01    5.72668126e-01    5.72763307e-01
829      8.29000000e-09    3.49983405e-01    7.64069595e-02    2.07397595e-02    6.00003319e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72657960e-01    5.72740828e-01    0.00000000e+00    5.72752913e-01    4.99999087e-01    3.49983405e-01    5.72657960e-01    5.72752913e-01
830      8.30000000e-09    3.50073145e-01    7.51749793e-02    2.05386236e-02    6.00003319e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72647794e-01    5.72730458e-01    0.00000000e+00    5.72742520e-01    4.99999094e-01    3.50073145e-01    5.72647794e-01    5.72742520e-01
831      8.31000000e-09    3.50162884e-01    7.39429990e-02    2.03374878e-02    6.00003318e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72637628e-01    5.72720089e-01    0.00000000e+00    5.72732127e-01    4.99999100e-01    3.50162884e-01    5.72637628e-01    5.72732127e-01
832      8.32000000e-09    3.50252624e-01    7.27110188e-02    2.01363519e-02    6.00003317e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72627462e-01    5.72709720e-01    0.00000000e+00    5.72721733e-01    4.99999106e-01    3.50252624e-01    5.72627462e-01    5.72721733e-01
833      8.33000000e-09    3.50342363e-01    7.14790385e-02    1.99352161e-02    6.00003316e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72617296e-01    5.72699350e-01    0.00000000e+00    5.72711340e-01    4.99999113e-01    3.50342363e-01    5.72617296e-01    5.72711340e-01
834      8.34000000e-09    3.50432102e-01    7.02470583e-02    1.97340803e-02    6.00003315e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72607130e-01    5.72688981e-01    0.00000000e+00    5.72700947e-01    4.99999119e-01    3.50432102e-01    5.72607130e-01    5.72700947e-01
835      8.35000000e-09    3.50521842e-01    6.90150781e-02    1.95329444e-02    6.00003314e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72596964e-01    5.72678612e-01    0.00000000e+00    5.72690553e-01    4.99999126e-01    3.50521842e-01    5.72596964e-01    5.72690553e-01
836      8.36000000e-09    3.50611581e-01    6.77830978e-02    1.93318086e-02    6.00003313e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72586799e-01    5.72668242e-01    0.00000000e+00    5.72680160e-01    4.99999132e-01    3.50611581e-01    5.72586799e-01    5.72680160e-01
837      8.37000000e-09    3.50701320e-01    6.65511176e-02    1.91306727e-02    6.00003312e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72576633e-01    5.72657873e-01    0.00000000e+00    5.72669767e-01    4.99999138e-01    3.50701320e-01    5.72576633e-01    5.72669767e-01
838      8.38000000e-09    3.50791060e-01    6.53191373e-02    1.89295369e-02    6.00003311e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72566467e-01    5.72647504e-01    0.00000000e+00    5.72659374e-01    4.99999145e-01    3.50791060e-01    5.72566467e-01    5.72659374e-01
839      8.39000000e-09    3.50880799e-01    6.40871571e-02    1.87284010e-02    6.00003310e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72556301e-01    5.72637134e-01    0.00000000e+00    5.72648980e-01    4.99999151e-01    3.50880799e-01    5.72556301e-01    5.72648980e-01
840      8.40000000e-09    3.50970539e-01    6.28551769e-02    1.85272652e-02    6.00003309e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72546135e-01    5.72626765e-01    0.00000000e+00    5.72638587e-01    4.99999158e-01    3.50970539e-01    5.72546135e-01    5.72638587e-01
841      8.41000000e-09    3.51060278e-01    6.16231966e-02    1.83261293e-02    6.00003308e-01    6.00000000e-01    0.00000000e+00    0.00000000e+00    6.00000000e-01    5.72535969e-01    5.72616396e-01    0.00000000e+00    5.72628194e-01    4.99999164e-01    3.51060278e-01    5.72535969e-01    5.72628194e-01
